ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2026,1000,45186.76,45186760,47,1000,2123777720,2123777.72,775178867.8,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2026,1000,29607.318,29607318,47,1000,1391543946,1391543.946,507913540.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2027,1000,72900.348,72900348,47,1000,3426316356,3426316.356,1250605470,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2027,1000,45935.789,45935789,47,1000,2158982083,2158982.083,788028460.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2027,1000,31016.429,31016429,47,1000,1457772163,1457772.163,532086839.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2028,1000,74946.012,74946012,47,1000,3522462564,3522462.564,1285698836,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2028,1000,46683.166,46683166,47,1000,2194108802,2194108.802,800849712.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2028,1000,32472.831,32472831,47,1000,1526223057,1526223.057,557071415.8,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2029,1000,77033.509,77033509,47,1000,3620574923,3620574.923,1321509847,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2029,1000,47428.922,47428922,47,1000,2229159334,2229159.334,813643156.9,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2029,1000,33976.958,33976958,47,1000,1596917026,1596917.026,582874714.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2030,1000,79162.725,79162725,47,1000,3720648075,3720648.075,1358036547,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2030,1000,48172.997,48172997,47,1000,2264130859,2264130.859,826407763.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2030,1000,35529.056,35529056,47,1000,1669865632,1669865.632,609500955.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2031,1000,81333.631,81333631,47,1000,3822680657,3822680.657,1395278440,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2031,1000,48915.331,48915331,47,1000,2299020557,2299020.557,839142503.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2031,1000,37129.226,37129226,47,1000,1745073622,1745073.622,636951872,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2032,1000,83545.738,83545738,47,1000,3926649686,3926649.686,1433227135,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2032,1000,49655.688,49655688,47,1000,2333817336,2333817.336,851843327.6,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2032,1000,38777.25,38777250,47,1000,1822530750,1822530.75,665223723.8,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2033,1000,85797.806,85797806,47,1000,4032496882,4032496.882,1471861362,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2033,1000,50393.614,50393614,47,1000,2368499858,2368499.858,864502448.2,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2033,1000,40472.518,40472518,47,1000,1902208346,1902208.346,694306046.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2034,1000,88088.216,88088216,47,1000,4140146152,4140146.152,1511153345,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2034,1000,51128.647,51128647,47,1000,2403046409,2403046.409,877111939.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2034,1000,42214.107,42214107,47,1000,1984063029,1984063.029,724183005.6,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2035,1000,90415.596,90415596,47,1000,4249533012,4249533.012,1551079549,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2035,1000,51860.581,51860581,47,1000,2437447307,2437447.307,889668267.1,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2035,1000,44000.95,44000950,47,1000,2068044650,2068044.65,754836297.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2036,1000,92779.256,92779256,47,1000,4360625032,4360625.032,1591628137,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2036,1000,52589.732,52589732,47,1000,2471717404,2471717.404,902176852.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2036,1000,45831.964,45831964,47,1000,2154102308,2154102.308,786247342.4,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2037,1000,95178.813,95178813,47,1000,4473404211,4473404.211,1632792537,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2037,1000,53316.821,53316821,47,1000,2505890587,2505890.587,914650064.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2037,1000,47705.808,47705808,47,1000,2242172976,2242172.976,818393136.2,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2038,1000,97613.618,97613618,47,1000,4587840046,4587840.046,1674561617,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2038,1000,54042.932,54042932,47,1000,2540017804,2540017.804,927106498.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2038,1000,49620.39,49620390,47,1000,2332158330,2332158.33,851237790.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2039,1000,100083.045,100083045,47,1000,4703903115,4703903.115,1716924637,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2039,1000,54770.512,54770512,47,1000,2574214064,2574214.064,939588133.4,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2039,1000,51572.12,51572120,47,1000,2423889640,2423889.64,884719718.6,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2040,1000,102586.529,102586529,47,1000,4821566863,4821566.863,1759871905,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2040,1000,55480.323,55480323,47,1000,2607575181,2607575.181,951764941.1,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2040,1000,53579.195,53579195,47,1000,2518222165,2518222.165,919151090.2,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2041,1000,105123.205,105123205,47,1000,4940790635,4940790.635,1803388582,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2041,1000,56173.953,56173953,47,1000,2640175791,2640175.791,963664163.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2041,1000,55639.244,55639244,47,1000,2615044468,2615044.468,954491230.8,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2042,1000,107692.462,107692462,47,1000,5061545714,5061545.714,1847464186,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2042,1000,56850.473,56850473,47,1000,2671972231,2671972.231,975269864.3,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2042,1000,57752.308,57752308,47,1000,2714358476,2714358.476,990740843.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2043,1000,110294.291,110294291,47,1000,5183831677,5183831.677,1892098562,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2043,1000,57508.808,57508808,47,1000,2702913976,2702913.976,986563601.2,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2043,1000,59918.186,59918186,47,1000,2816154742,2816154.742,1027896481,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2044,1000,112928.849,112928849,47,1000,5307655903,5307655.903,1937294405,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2044,1000,58147.865,58147865,47,1000,2732949655,2732949.655,997526624.1,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2044,1000,62136.544,62136544,47,1000,2920417568,2920417.568,1065952412,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2045,1000,115596.02,115596020,47,1000,5433012940,5433012.94,1983049723,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2045,1000,58766.734,58766734,47,1000,2762036498,2762036.498,1008143322,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2045,1000,64407.122,64407122,47,1000,3027134734,3027134.734,1104904178,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2046,1000,118295.585,118295585,47,1000,5559892495,5559892.495,2029360761,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2046,1000,59364.638,59364638,47,1000,2790137986,2790137.986,1018400365,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2046,1000,66729.703,66729703,47,1000,3136296041,3136296.041,1144748055,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2047,1000,121026.498,121026498,47,1000,5688245406,5688245.406,2076209573,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2047,1000,59941.084,59941084,47,1000,2817230948,2817230.948,1028289296,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2047,1000,69104.287,69104287,47,1000,3247901489,3247901.489,1185484043,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2048,1000,123786.869,123786869,47,1000,5817982843,5817982.843,2123563738,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2048,1000,60495.796,60495796,47,1000,2843302412,2843302.412,1037805380,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2048,1000,71531.054,71531054,47,1000,3361959538,3361959.538,1227115231,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2049,1000,126574.261,126574261,47,1000,5948990267,5948990.267,2171381447,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2049,1000,61028.639,61028639,47,1000,2868346033,2868346.033,1046946302,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2049,1000,74010.296,74010296,47,1000,3478483912,3478483.912,1269646628,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2050,1000,129386.839,129386839,47,1000,6081181433,6081181.433,2219631223,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2050,1000,61539.425,61539425,47,1000,2892352975,2892352.975,1055708836,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2050,1000,76542.196,76542196,47,1000,3597483212,3597483.212,1313081372,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2019,1000,582.463,582463,47,1000,27375761,27375.761,9992152.765,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2019,1000,77.15,77150,47,1000,3626050,3626.05,1323508.25,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2019,1000,505.328,505328,47,1000,23750416,23750.416,8668901.84,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2020,1000,597.339,597339,47,1000,28074933,28074.933,10247350.55,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2020,1000,78.676,78676,47,1000,3697772,3697.772,1349686.78,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2020,1000,518.663,518663,47,1000,24377161,24377.161,8897663.765,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2021,1000,611.875,611875,47,1000,28758125,28758.125,10496715.63,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2021,1000,80.102,80102,47,1000,3764794,3764.794,1374149.81,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2021,1000,531.743,531743,47,1000,24991921,24991.921,9122051.165,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2022,1000,626.161,626161,47,1000,29429567,29429.567,10741791.96,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2022,1000,81.44,81440,47,1000,3827680,3827.68,1397103.2,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2022,1000,544.649,544649,47,1000,25598503,25598.503,9343453.595,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2023,1000,640.254,640254,47,1000,30091938,30091.938,10983557.37,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2023,1000,82.697,82697,47,1000,3886759,3886.759,1418667.035,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2023,1000,557.431,557431,47,1000,26199257,26199.257,9562728.805,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2024,1000,654.267,654267,47,1000,30750549,30750.549,11223950.39,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2024,1000,83.887,83887,47,1000,3942689,3942.689,1439081.485,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2024,1000,570.194,570194,47,1000,26799118,26799.118,9781678.07,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2025,1000,668.29,668290,47,1000,31409630,31409.63,11464514.95,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2025,1000,85.018,85018,47,1000,3995846,3995.846,1458483.79,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2025,1000,583.007,583007,47,1000,27401329,27401.329,10001485.09,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2026,1000,682.297,682297,47,1000,32067959,32067.959,11704805.04,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2026,1000,86.09,86090,47,1000,4046230,4046.23,1476873.95,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2026,1000,595.873,595873,47,1000,28006031,28006.031,10222201.32,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2027,1000,696.213,696213,47,1000,32722011,32722.011,11943534.02,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2027,1000,87.09,87090,47,1000,4093230,4093.23,1494028.95,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2027,1000,608.71,608710,47,1000,28609370,28609.37,10442420.05,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2028,1000,710.031,710031,47,1000,33371457,33371.457,12180581.81,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2028,1000,88.017,88017,47,1000,4136799,4136.799,1509931.635,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2028,1000,621.515,621515,47,1000,29211205,29211.205,10662089.83,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2029,1000,723.753,723753,47,1000,34016391,34016.391,12415982.72,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2029,1000,88.871,88871,47,1000,4176937,4176.937,1524582.005,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2029,1000,634.3,634300,47,1000,29812100,29812.1,10881416.5,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2030,1000,737.345,737345,47,1000,34655215,34655.215,12649153.48,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2030,1000,89.647,89647,47,1000,4213409,4213.409,1537894.285,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2030,1000,647.036,647036,47,1000,30410692,30410.692,11099902.58,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2031,1000,750.832,750832,47,1000,35289104,35289.104,12880522.96,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2031,1000,90.348,90348,47,1000,4246356,4246.356,1549919.94,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2031,1000,659.731,659731,47,1000,31007357,31007.357,11317685.31,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2032,1000,764.182,764182,47,1000,35916554,35916.554,13109542.21,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2032,1000,90.972,90972,47,1000,4275684,4275.684,1560624.66,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2032,1000,672.383,672383,47,1000,31602001,31602.001,11534730.37,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2033,1000,777.412,777412,47,1000,36538364,36538.364,13336502.86,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2033,1000,91.518,91518,47,1000,4301346,4301.346,1569991.29,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2033,1000,684.991,684991,47,1000,32194577,32194.577,11751020.61,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2034,1000,790.526,790526,47,1000,37154722,37154.722,13561473.53,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2034,1000,91.987,91987,47,1000,4323389,4323.389,1578036.985,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2034,1000,697.548,697548,47,1000,32784756,32784.756,11966435.94,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2035,1000,803.517,803517,47,1000,37765299,37765.299,13784334.14,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2035,1000,92.379,92379,47,1000,4341813,4341.813,1584761.745,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2035,1000,710.055,710055,47,1000,33372585,33372.585,12180993.53,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2036,1000,816.39,816390,47,1000,38370330,38370.33,14005170.45,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2036,1000,92.695,92695,47,1000,4356665,4356.665,1590182.725,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2036,1000,722.516,722516,47,1000,33958252,33958.252,12394761.98,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2037,1000,829.15,829150,47,1000,38970050,38970.05,14224068.25,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2037,1000,92.933,92933,47,1000,4367851,4367.851,1594265.615,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2037,1000,734.917,734917,47,1000,34541099,34541.099,12607501.14,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2038,1000,841.788,841788,47,1000,39564036,39564.036,14440873.14,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2038,1000,93.097,93097,47,1000,4375559,4375.559,1597079.035,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2038,1000,747.281,747281,47,1000,35122207,35122.207,12819605.56,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2039,1000,854.309,854309,47,1000,40152523,40152.523,14655670.9,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2039,1000,93.187,93187,47,1000,4379789,4379.789,1598622.985,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2039,1000,759.593,759593,47,1000,35700871,35700.871,13030817.92,0.3,,
ESH,Western Sahara,North of Africa,Total Population,2040,1000,866.711,866711,47,1000,40735417,40735.417,14868427.21,0.3,,
ESH,Western Sahara,North of Africa,Rural population,2040,1000,93.205,93205,47,1000,4380635,4380.635,1598931.775,0.3,,
ESH,Western Sahara,North of Africa,Urban population,2040,1000,771.871,771871,47,1000,36277937,36277.937,13241447.01,0.3,,
