ISO3,Area,Element,Item Code,Year Code,Year,Unit,Value,TOTAL
SDN,Sudan,Urban population,3010,2042,2042,1000,33096.12,33096120
SDN,Sudan,Total Population,3010,2043,2043,1000,71859.591,71859591
SDN,Sudan,Rural population,3010,2043,2043,1000,37057.281,37057281
SDN,Sudan,Urban population,3010,2043,2043,1000,34176.226,34176226
SDN,Sudan,Total Population,3010,2044,2044,1000,73182.25,73182250
SDN,Sudan,Rural population,3010,2044,2044,1000,37257.143,37257143
SDN,Sudan,Urban population,3010,2044,2044,1000,35275.472,35275472
SDN,Sudan,Total Population,3010,2045,2045,1000,74508.991,74508991
SDN,Sudan,Rural population,3010,2045,2045,1000,37441.227,37441227
SDN,Sudan,Urban population,3010,2045,2045,1000,36393.69,36393690
SDN,Sudan,Total Population,3010,2046,2046,1000,75839.519,75839519
SDN,Sudan,Rural population,3010,2046,2046,1000,37609.429,37609429
SDN,Sudan,Urban population,3010,2046,2046,1000,37530.598,37530598
SDN,Sudan,Total Population,3010,2047,2047,1000,77173.479,77173479
SDN,Sudan,Rural population,3010,2047,2047,1000,37761.697,37761697
SDN,Sudan,Urban population,3010,2047,2047,1000,38685.925,38685925
SDN,Sudan,Total Population,3010,2048,2048,1000,78510.555,78510555
SDN,Sudan,Rural population,3010,2048,2048,1000,37898.157,37898157
SDN,Sudan,Urban population,3010,2048,2048,1000,39859.54,39859540
SDN,Sudan,Total Population,3010,2049,2049,1000,79850.417,79850417
SDN,Sudan,Rural population,3010,2049,2049,1000,38018.995,38018995
SDN,Sudan,Urban population,3010,2049,2049,1000,41051.361,41051361
SDN,Sudan,Total Population,3010,2050,2050,1000,81192.823,81192823
